item_1,item_2,item_3,item_4
163192702,25163940,7532302,99784968
85976649,34207002,83446650,21398383
158635107,152528533,86929310,36451605
65590693,182316958,174540237,191552093
127619503,91946795,120670123,146851776
205707160,203504399,207776473,194724282
76384242,112048052,117740859,101303851
209816002,211045708,181801987,210647082
184675051,172786845,173226114,183151726
129272936,132632234,94817299,132716564
188207468,177146294,192189743,173526848
195658907,195129893,215102961,193173165
95589124,92123125,77272553,95266718
176081452,177571743,176646788,179701701
136635849,128052645,113333661,136482547
80700109,85718292,84302276,85718508
100456336,111602785,70111323,95237973
126241634,144924734,120675713,150894162
170120279,177987889,180385072,179319329
187147430,185802354,186601667,178623694
149086588,165781705,165781887,165781599
146796960,207305605,202412266,130502762
96454916,101681076,104626831,102552085
199976549,192773868,182677906,196479650
146109294,151160931,154924690,144346451
162736113,174589013,143697682,175119477
114348434,127276590,126679733,126925114
176740532,49364294,141838737,139241689
205081235,191018646,198388433,206790190
194821143,171679288,170052113,193252017
176717905,206245495,207776419,167070755
181811331,208490947,201939267,173495908
178434242,171250457,154184741,176286247
175184131,171494813,173978638,173711734
179895555,154957619,165998902,171519099
159740549,159758210,152354599,149684981
131149264,155764639,151930581,170720675
79878199,79156870,60219720,80008615
177059387,215493081,197099128,209990547
200301724,197344975,199534489,184589986
50244840,61903284,46901149,49787960
212903695,213425807,205019396,211818290
188901866,188901197,188901497,171050077
132226719,129028319,128521943,127609356
47270149,49200684,51852695,48752340
190996747,194408315,176901668,195936544
115198301,117427809,105543273,111559280
177472754,190488478,189038895,179262186
67487550,48711511,48308330,53205112
55108786,1230720,44432219,50270560
213649048,211111616,215357699,143218272
137966471,137445285,138174921,138547488
64200529,73611713,39144735,74218643
158885545,128212235,151556023,164687142
89403432,85373910,92751741,88602075
162300401,168955377,172447802,169662939
66571560,66998661,68163132,49335536
192105028,200256893,201703330,191561085
152054870,155233591,145908664,160115992
200595002,199306926,197097065,200968988
78007217,78305445,81613469,81575645
193146341,193658588,188453657,191819378
154644765,154708383,157853559,144090846
135648550,160819606,1428355,155432443
192794445,188607331,178249490,186506828
54701795,53840313,686389,49877898
152725838,160519769,148073915,133170535
171316200,140803741,156026962,175237984
139233341,99699010,37285590,140957482
134939292,156932726,190547288,115633953
111459187,106242683,114456415,106348008
85338955,66847833,131058548,123856292
169336124,194424508,195673028,146017207
212149151,212305489,211194173,212086671
209351419,206268999,198154090,209266093
210726140,209927247,69048735,209502828
121196995,210824060,173364398,126318428
195728241,195792709,189700722,147406763
187426883,188302251,188383420,177084959
126461635,43584162,132432377,108323277
209279100,167700629,206564053,205539094
149571770,173549766,70326341,170296108
185834632,209172486,205160105,208461522
190235112,190304933,206547541,192916043
117431087,194877859,121165832,79576424
213578021,213016765,211581517,194081815
174364605,192417437,185181837,194155650
125134700,121553858,125556182,125839730
65874524,180742031,183015863,129626825
172202721,183915181,183792423,181830366
207545671,191894978,178744636,206287723
68522895,68993485,70572698,64366196
167984574,145252306,148594788,181705009
170534284,182409282,205303476,182618280
191404130,200129630,160024333,198105525
50355755,87902221,98710795,96111214
150626732,151101998,152078358,143217422
158589481,176301447,129150808,146840320
73999256,78244212,77057364,77529889
203584083,199541259,161036009,200822644
106303675,129856596,50904492,133905862
166403553,181658748,173124367,171637697
135651855,177732259,37500231,102042277
184407044,184083795,180753136,142460955
199805998,204392908,206589078,203850030
154008845,142279805,152354599,138406015
168684206,193687425,208958844,209302564
177799310,182255596,189331328,155984621
53319909,53356441,59111155,36329841
47814328,60799193,61756906,56373179
110951400,140171466,145022610,137460814
134066045,135533887,124978908,135787682
212256572,146258834,148316553,23411964
206197261,188273241,178807262,200112604
179810240,173720787,186561733,188253445
156087757,168508892,146722466,182327689
117799587,114716062,118591640,117559181
115429456,110024520,94676369,106627438
204837229,202109600,201068837,196327251
209338791,207095030,210547941,174337406
176081452,145490983,178469159,162048666
205226079,33413366,109324353,7888099
196604814,188336271,196060435,177446588
213023427,205416233,188261628,201291074
18796407,6558150,18953732,8879798
138969481,171794182,178562537,171619347
184701946,147695999,148125600,191564525
208468550,212356281,209734699,209808819
196356426,211881854,213568439,210977041
69730985,70653181,66910488,70056830
129476605,127769067,130476046,125582048
208098135,179269683,204849529,207808473
192837686,187521670,182456933,180742272
69262702,60089677,74440568,74086483
188309577,188348797,192031844,174633139
113187355,97219272,118362007,119087844
189677431,183795216,191644560,185154923
173608569,195809717,198691104,188190408
214065419,213418351,181907753,209252089
53257096,53582208,48308335,51370841
147976646,142720289,146384494,147416998
203456171,205363381,206991249,210247976
87190970,54588222,20495366,43380499
149540480,136475216,135038947,139849662
125253010,118876288,120656841,117624686
181142526,182469989,171940172,183963132
181054704,176612044,181443802,142266667
150311909,157020688,150327974,90858594
154119451,177853878,168545636,180176340
144471065,141660508,112140096,99599724
187513059,137834956,33943929,110682405
172508999,172578637,37500231,172708993
186603320,174930864,193389383,177468148
201724742,197774591,196299805,202777251
155666112,142859230,146620744,155035602
181138878,183023179,185057027,201020544
125532434,165237872,99619299,162766548
139834129,33739186,161626861,198741847
105575544,112291906,86483800,111382691
186141964,189308905,180844599,181307850
202012027,202199389,201666654,180718836
210563017,208673373,211013624,204163314
139451832,164917385,147852567,165577263
181811331,206562711,210337660,200522119
192367121,165580876,185642627,179105449
172162549,158864245,181060204,129325875
75104112,82217792,77057364,80788975
155178814,178831289,187081600,172942641
85866803,29575797,24339932,83001640
61785809,64252793,61418819,62632638
192537325,104934957,184455120,103732996
145054075,173159706,140815738,167015206
134104410,116053412,191657685,194600253
148309604,148227727,146600417,127326331
141734245,145002790,152459077,128172198
66779662,139526857,25029614,134763300
174840952,178305371,169022441,201909778
204937402,206546427,180492386,202602800
46278992,44171152,20892110,44377097
166773946,163422463,149684821,165621629
163827606,151658632,161427231,9559794
209804649,207557930,207990627,152332576
42219137,49577341,38790394,48680804
166655014,181340867,173436514,162798632
180484216,184265463,184121561,192405001
188200388,190749950,160553476,190428500
110288630,26845409,117360264,119115567
159475998,142643086,155891684,157431945
176704896,176624498,169780411,179499852
134387137,144678423,145580195,145585684
139507527,116414991,9202904,133098182
196279134,192790155,183304123,191631021
191094003,208248162,208244782,194212715
111587739,167317321,188355543,151545806
129236342,149303295,141208117,149303756
121597429,104462185,113873712,120259516
169613285,173627288,176856470,188977857
198448972,110651919,193775957,180172803
207388756,202822649,188114389,203074268
160425770,82614787,107383679,164039796
114530072,112870158,94999690,116803778
119601129,138534564,132208535,38002791
212524001,214631099,213394260,201139729
77932206,110929378,47190043,84643283
210104512,208741976,163517662,211542202
146413132,151729103,149636829,149674309
201655701,194035769,182519453,119428593
186674649,200133897,204317122,199548884
208451070,203886580,207078477,206069811
185779745,184807484,185811165,192010425
199673258,204821205,203776455,194808860
159835680,183310678,188872308,131081275
147056446,162618186,163619426,164686322
189765815,172937869,192562884,192429460
183007595,188381045,63722106,197520600
195192842,204623017,204298185,204244580
177517091,163787652,193729969,185752769
203319873,203068604,195189563,191301278
182042189,202369170,201666654,200671857
169967018,178079466,110308450,168354062
169625720,174048777,172017889,133720049
166966263,203590224,149094148,91093288
143618039,187783042,188673821,191819376
101420317,31569763,3793521,101376783
163024121,161364171,165506208,79583400
194374093,195990282,185922509,195192536
154506342,154837907,113971878,163261590
115216305,146233208,127637100,149368405
178250722,178673553,179975388,178682852
189910523,206744645,179542670,84780619
105058155,97959794,83513484,103922551
163263319,1027065,179218523,161502641
72476381,70615198,183247600,69196965
11812958,114778579,123062451,128422819
178848008,188771215,187893768,185658152
147300490,180626291,179526213,173797224
207938839,194769066,157694775,203774728
111185077,119109467,97850761,118448052
166880041,100712333,135271568,73287433
102424592,119151038,101141108,144859420
182071561,178907525,156935902,183808525
177155423,206140527,190492367,190080436
197282796,203328969,188028324,194793108
210258077,136472147,202585655,195430302
179650656,182346684,181340024,181384319
151616354,149814477,125369173,195933627
144143286,144760711,131586141,136477038
161935834,166525387,157160766,164126450
194324588,186212088,202182977,179668339
101699836,143076007,154924690,112279743
66157751,38399697,64434172,36777794
210638346,199615611,130917091,208699542
184278450,203523736,203868541,192022006
111807598,148022577,142539979,144855367
153403014,125649817,200129654,188697038
147249594,151493946,157095311,86274595
193352613,173962255,180629225,192660219
62473471,73782746,67024970,56897652
103121868,139259833,26907115,168723187
199660872,177150932,196222989,197090138
157712872,158667250,147405733,159813411
181700586,174899152,132570322,180116580
180761633,177311809,172110694,179084605
124874054,123571065,116237797,123494628
86349471,89438739,9202904,73563820
111136275,95768597,63816016,94386031
189054002,181526855,184022401,84647734
171428210,105211853,185522649,183639308
180376203,174019442,181069427,179318365
149773497,137820976,146897741,142589092
188379161,184596570,186193811,186767710
209138607,209698073,208947591,209185706
134457861,126040325,132744569,127303536
162918048,194035769,206565324,183985853
184394560,180371248,97993367,156256343
51890365,47873116,44432219,49882430
203008051,211555519,109497256,211521416
138889660,160124212,108513657,156375077
212296133,209150621,210541742,213687249
182808968,187770529,183032278,186872743
200314572,200250494,70842080,199006824
53461168,24390398,57139366,51260967
118817965,71777017,77705750,52392005
187957754,197471544,127825378,195638799
176308090,168717418,160981132,162368664
211101784,168441304,206545478,213703748
143389419,154880877,163319558,174423129
168933221,199393084,207349095,205010378
190289539,184587087,187583713,167061774
61081009,67804678,68046319,57307634
150541739,184298050,27624666,179795827
177472999,175867623,172123537,168448079
101633825,96882592,81146933,104729451
159369148,173773682,122188867,158113865
77261759,39195460,73063236,99752503
198428122,197005945,117153028,197296160
117950952,101706189,119077821,120392570
94195819,121918140,120037212,104385916
184274588,159469244,188765843,163584044
67021472,135670583,67607386,67539160
208856053,207721026,116929247,207037321
113187974,157120886,149194227,152207221
194016412,202619773,169022058,163528773
154525611,173598397,169604277,175179592
63021742,57060275,62481387,63232765
162096040,131338857,150234243,165841449
150701022,159726438,130403543,150976749
161172541,171158940,206683100,203516847
151055406,125028310,184455120,158225866
79959915,66536721,61474421,78097436
206138051,202246335,167252987,203985556
153667436,122067992,148855708,128172198
125545957,126701719,26907115,118432584
147999451,149120087,143790619,169945640
171366026,212225747,213495720,199535863
181401144,89193525,152902708,179571510
11812958,164112175,167653122,153771501
200275585,198033838,197843965,191500499
58465085,58464951,47847968,38027783
172682235,193494181,194551356,194337253
136410003,162628317,161013588,159449744
202928093,42012384,196773306,126596590
113544902,201349075,15777266,205724512
157432503,155686418,133375738,65832301
120560833,126122248,89694413,124407366
87704243,87876674,59453969,88603140
160303215,160911581,115941132,100328348
119125244,122643622,103448971,89490640
202524669,214523018,210355035,210647082
210507543,212739762,196569096,192660219
204486026,199548686,196448671,194727262
131858115,132871272,139510624,138078895
123424673,113647896,99632619,121898962
200314413,167305232,184476368,199916901
203986587,204387038,192009324,173755160
114864299,113744434,102274212,123879061
52058735,46324151,52952470,43637556
192102213,192540307,192568667,184982639
131487024,139666007,157993979,139084917
157842309,163590727,163590798,161379931
114000728,121916513,115331633,119836347
202742271,207939649,212199848,210009353
188213282,188039793,166262168,150264909
133729409,127423795,135005671,137998641
170049835,183390804,186183457,190239835
161934562,187795445,127994403,129341563
88223347,200785087,197682724,148972442
173006678,66471606,165421540,173852241
99616202,151094760,147381223,117767358
178559912,176736654,171683025,178709289
200351190,189277828,186480973,201072024
87081117,85468147,91226600,85184184
199633434,212870959,190699800,213143270
210278202,210272599,210001393,210364381
186731136,167449573,186770549,186506828
142272620,136617802,8495818,141767962
210263673,209942147,196295306,209816310
134244888,127548159,122066901,127755874
201963728,52250424,188828124,194154216
97234552,139222723,35578931,125541949
212625963,147312091,4364925,138355902
205284020,206845925,57048500,203954905
182317467,117388716,140515992,148896018
50541378,64627846,64723406,57875575
102351740,85929558,117741227,93461221
199256020,165042769,143778052,72779392
52927431,33141368,52815722,55217661
180383184,112308620,178143961,181657745
149808325,174073733,140485869,153567363
139490116,103481431,142393061,139506765
151961484,149369253,126558074,132575639
181672975,183679096,183809722,155152584
200219051,199443960,194693719,200663170
67473151,68663001,69965928,69028503
169806891,164630514,161606986,179814279
145621095,150535493,123363595,154908928
183491825,183491217,183157361,10530103
190279032,201201124,199668793,196846275
164957968,173296823,179301065,156498724
147587197,154831085,152148963,180202447
162504637,187415425,194379737,197163796
164975309,118357266,68592926,71639037
191494444,187708876,182763751,191723626
194343309,195519334,181109657,186155761
138846014,123250292,45271057,67492191
175179793,168532357,176114818,174540804
197306431,152200656,190492367,198413412
127010272,131004424,128264657,126668730
135691246,139928925,140636324,174488851
177749761,188947765,190288680,170210661
200806197,63451233,106377661,181818815
130033436,46315344,129881548,128887349
187337849,192586803,174360969,198499756
179440582,179672651,179575270,179440126
211665669,213286473,203141919,213286458
199856306,163113520,185545551,192409451
192869678,194289155,192975261,179992648
112957786,113744590,115936986,58056194
94630914,94272999,96014574,75621047
157099315,164629522,157007216,149772697
178582523,187966442,191883075,185040676
195480449,196395551,193546523,187208406
187146587,147017215,192293903,186054616
159568716,156136800,121186876,154839357
134492512,133777174,133117512,129574936
113588586,118205292,118653910,118169601
206524478,203153100,163009223,147078767
174738977,178442738,178619870,176290787
201698101,200709151,201666572,194975109
209274513,209485452,180956766,201936280
50084219,103912881,87724401,61929666
149077077,154442848,137630915,146885075
109651166,125586189,89424840,103031166
188076320,201063277,204042409,195524664
124265274,121719882,15814483,65461843
186164784,150800502,186795119,186300036
189954275,151659969,192534370,182323169
214285032,214580914,184039885,208602179
195386551,195385872,195219419,195385701
122738788,55005589,137625467,144430305
88345157,86650916,93046334,91655818
119700825,106335031,119966292,121351723
162447252,161989994,153361316,160709258
209012374,189764621,211328209,206423312
129679646,156925974,152752751,133538276
192984267,193163355,188940302,188057571
193081740,199146525,189549673,193970754
79601929,106416264,105996229,102570993
178310766,132012364,68163395,171390354
145599750,145868667,117796962,149862260
210969061,188350750,206447443,211362592
201225572,205795813,174354598,214187821
132074707,127948380,134007838,132861739
193506131,138549246,174853874,193756671
119875439,86066155,119592293,97851403
181873612,186392494,186888852,182327689
78136863,73608339,9202904,88681637
67346525,28794025,90129094,75977617
208019251,202096005,208430233,208285040
195943669,190795144,183381937,192633134
195647887,195646232,195646122,136805906
164618507,184092890,190383935,176883697
206837078,206976223,205159138,206127691
69316831,68674292,67059624,67801643
208172566,211160844,69494035,202050179
162288231,61750149,196780559,183898577
180749212,167705438,168167977,169973551
59841256,101389892,76986749,105149496
115216383,147297726,148628812,150779580
202017157,203328969,202544497,200773338
195644873,192935425,192935923,150366254
178358898,178378786,182506825,181726678
163081155,145942258,159668735,163679375
142347552,136469439,133543158,96954859
207028098,207923686,201519028,198328858
143570785,144122758,142536854,139232516
206807259,211853526,211994847,212128356
64946491,64757962,11652684,4250573
166767395,168117980,164728445,166627266
198916418,194260681,184455120,192399016
210447315,210630832,95751783,213083867
97268012,150832005,158409085,144195795
116430015,109598340,97210799,113936079
196050382,209698802,199706184,207772043
200341209,199916968,201068837,184674513
171785123,173469125,160212935,162351999
209973115,205022450,203691528,185073712
199754036,195092713,199752778,195159171
149373510,130550222,108309105,124406681
65962428,83133334,54698244,60336440
126956846,197605020,203472685,205834940
99565378,102197983,105030929,87957341
144906558,141465944,142989366,154420838
40398121,188617980,146456230,155441526
203280084,205037886,190304088,203347040
161835719,147836462,153330986,154291444
194080599,192902990,186904055,184043146
146383557,145670891,139260892,148647560
175189287,170433478,181487243,143231211
116096876,74850663,107545903,121765979
152609179,145603678,146236545,148053182
197086059,209547080,167515360,209179361
79155317,80602576,80498315,77230848
173708413,164918382,185354083,190777597
181335844,186692370,189069107,172172437
120267508,146833067,173780408,172725196
81694808,133368230,130323909,87269982
93486624,87222357,23088268,96969954
204432406,191779662,169046607,204328732
74107620,215562628,148865457,194103700
130452464,145224958,118698657,78075494
94701006,76429614,110461231,77003122
119726711,183294312,167133183,179739676
208764380,206074027,207002599,195145062
158122181,134899362,139628724,158744773
191860228,198098920,198746104,198227036
209434029,209869747,211110669,213530808
186587823,183904073,154924690,188977857
162677543,191822271,182664387,188217908
92203414,85775936,90479504,87244084
194476533,192902990,194361935,191819376
127749513,179488881,176617609,164309470
195386420,208651742,212035232,206780495
84507949,179634247,107783780,161307758
209274513,209683925,171069661,209266093
129893077,146087671,145161328,134449087
200490580,202109600,159480632,201778704
92454098,88850594,94539007,93239033
84882525,162356274,21860534,161283363
92866905,101824048,97979148,102233136
142403165,160773956,164944606,164203447
205476347,206336213,182519453,205948825
162284763,165123300,92258495,150713698
79474713,82780033,9202904,66066866
177240013,159670799,195275408,75527546
162837816,165797906,160114701,150304829
166403052,176166552,160921538,137997774
193941520,195129893,186766626,104427145
101003390,172019576,102928736,173556240
77925686,88960930,8268381,59194798
204883054,202109609,150831288,97558925
104677037,194384965,196052280,140967348
167644058,166293940,157975242,174169191
195594937,192427572,188215923,150366254
115156967,98797078,9644729,40075767
99488425,96991056,99538239,100283176
120790603,151934569,151096673,140553400
98706013,177730490,96759097,77914143
174665100,181977385,182193601,181254295
187950596,184286304,184083309,188977857
46643072,130044577,23665649,129439417
94123844,111524589,104759754,108460367
111981461,95655285,67036858,116578956
207148345,201491096,110178861,95679049
179907463,181710678,182590037,133516503
200314572,206147879,102986078,206342852
195894366,185186166,190298728,195679150
181051110,204272002,190533502,196327922
29970002,43143134,1728644,113978386
63103177,62481084,63478700,57644884
183265786,154974082,184401363,188563273
211268424,199906185,190690059,110286556
159402796,208881110,208898299,203821549
160591958,139782319,163030620,164937050
83642270,63521612,112321252,112728808
130028352,117582554,124833153,124785458
190751410,153958615,190646591,177865881
177162814,188213546,169606645,180632439
66646328,207494149,201666654,88419950
149975778,163580515,91024356,163370625
129674704,142327911,140485462,141845108
191800385,191800138,176320123,116410270
214940873,215058521,211185991,201615662
86520384,108870201,100653248,111928190
197815069,195996543,187876447,181364543
209333848,183205054,194157084,187955729
188857206,188387060,136477860,185889420
191074345,176565934,100812470,187528367
181315917,181247841,206514558,171705350
64696458,64400164,66329265,67643105
98066034,109616817,105998533,77280975
192916866,187951624,194284976,202620111
112976848,93118015,29953361,136805807
191129754,190334495,46848824,192592256
77225669,92278067,90249595,50680001
209952145,212848252,157692277,212848233
149360428,160608901,151366786,96086948
148133953,181621833,91833600,92658596
199676145,187783042,196232729,1042740
107423248,105501442,108790272,99661555
204168394,204642089,197272660,204018820
138974860,156850470,155891684,191554214
48127524,154651474,70938114,67287638
168077162,199820915,206529034,196747203
123351476,121282784,122188867,114656244
210822952,210822767,210823618,210818291
144405113,143498589,144688422,140629394
171151828,178955984,160053049,211259367
165353299,178882035,179822843,173253633
73825152,185028495,182663222,201020544
150309926,105551127,196781221,60621521
63180973,62823199,62765129,67940406
191674119,149226077,33701616,179999049
177090329,66292900,135473884,113341958
111638017,147821005,151041876,98938389
203488858,210345318,206279004,206942937
208608957,212083717,213665308,211275831
120354579,67559783,154986696,104654676
188279595,189960408,181128525,188811712
203010746,203287822,67644795,209141389
162798149,169693926,179694450,165224872
82443105,86313622,157122377,16409712
197752839,195609325,180755662,195779968
186072471,195374977,211553902,194139391
169337252,211507315,209334172,206215343
32455935,36270033,33543651,33912340
62444328,103831290,37500231,62341189
93708527,192931447,156839141,182181759
88983135,90097673,86929330,97355966
159376568,167227338,160200163,165012267
176796250,165479425,182198050,191134976
19015225,8089954,8982630,18238673
175938454,168447384,173710055,175906544
146129433,195299793,104454657,125276244
118742221,133229731,68791469,95467846
150257168,159579326,152459077,154715532
124869449,152745888,161306243,145239913
191514478,184681498,189700819,185917544
79390527,99502630,100005237,95997696
212379838,213159419,211600585,213297630
157610674,163710461,159249851,135487843
207380100,207236804,208575155,209502828
146833628,155434367,155312114,150986719
192368291,179873743,193622917,188607234
105454899,53514447,79462926,41591612
147923161,129978068,150557541,149624572
151309576,159276751,153285966,162581511
211561440,185304318,206627966,212046618
204910962,171174637,187399233,166834702
207803041,208047381,181035006,193766097
163852302,169547354,169020840,167148162
173785036,191200306,196569096,113108115
137331608,142385806,9144975,102283632
138006196,116795261,146386826,155030278
146861132,141857607,149321309,138129101
126999291,142442040,142631696,130711450
124243766,147146299,150773794,144529861
187113178,163780817,183560240,181716690
156355974,148982424,154706983,141873497
174448355,154090095,152790158,140784521
149483177,118187263,150970182,146017207
146247019,141332753,147739216,134650479
94089790,214761959,191232530,214614638
187886972,188741976,192534418,194137235
211784071,167678592,203498422,200253507
182671526,190788476,150250760,173720338
55653943,39664453,51400117,45899947
101782423,56009881,104935725,33756318
174826176,152664120,161307916,135765229
39876631,22165983,1651935,1195926
150768452,153558830,154696784,149311724
197371060,184728361,37500231,200068722
100453266,108857270,99651297,115144591
123887802,153358875,64622274,149664097
124586468,158724367,169522106,106901794
153990492,145096419,7300145,202246588
176605121,172516673,174233909,143962327
149199668,107611862,155662871,144145803
174095540,174048777,173345786,171924826
154382936,132787787,140515385,141886313
195578877,189984587,196072050,174763370
203850975,201510827,86987207,204004994
86941567,51338192,118431477,96422419
103810493,140741467,139905546,138300007
168673580,181671263,202306099,152291663
195943669,196800786,182823282,200755749
177427735,203643808,191310170,202766008
178471403,187360757,190159553,181840166
178984009,203154762,205177840,205177789
165184522,169025598,171913502,194748170
186709698,178629307,186144540,192276404
134862146,159544532,151551161,149311724
195855451,194729724,196297653,190878191
163846468,130215137,158014483,161425425
143849175,146633149,145208094,123855472
35119833,91005816,49893726,91090526
30139794,46078329,40048172,45339215
184644061,184324272,185640530,175892229
157914400,181878891,182027598,178854548
76815768,34966151,68567686,8444483
205708085,202096005,201605752,126137977
134075872,168182731,173239965,158186025
89556767,135901129,130774655,104052247
122140344,129235008,131176381,115588701
160142461,142879906,171140159,162410864
197629069,191662616,188643209,183154971
213578098,213577026,213577991,213576872
97790690,156530813,108251924,162690426
187749566,186592851,172004984,176165981
134691092,136218370,135776482,133905862
206794386,209821265,206511495,195972600
195298378,195540860,94420194,203575319
114836356,117618412,113583626,113261996
158082189,159934468,139411784,141287978
182975340,186437907,206514558,185004474
193875683,192365137,189844551,192779426
209400873,205816411,205911253,209444649
108794467,158862130,166743672,134810134
208353600,207089967,205083057,190493430
145695195,99422271,145976633,121810378
188126587,188127480,183787164,187797662
203801307,203865431,203776452,185306375
196356426,203308990,182492615,118314888
195831554,187521670,190492367,190422133
139329137,173214285,1154163,179998974
179444177,209150775,206756710,208952733
102094072,96395404,100086257,63291339
170535313,158657074,152729065,160211256
195290130,186562316,191644560,190329924
192277978,103589816,179771617,181754351
106146754,130462786,115337703,167244354
135506628,137744510,128943990,137612002
107430387,37821955,88347990,52288738
188877147,208631574,213368304,213393045
135655736,18782820,33701616,120504715
80067796,84416827,75158018,73576542
150954887,22872304,136145199,191530088
210562886,210958173,210419279,201518244
210863536,212093696,212046288,210435424
139540416,123627410,157776209,96086948
210041276,208154631,152225128,185753503
190390678,174459307,157939550,190505962
210653085,211093524,210389907,197768677
93411033,107114084,90571568,118552231
176720394,195545272,181251476,157195547
207559448,200019000,190555229,125624471
144250286,73987853,119227790,63311594
204390171,209165593,208023297,206226421
205101441,203647684,125368696,187887801
200658918,207909423,186988569,211728352
54997491,51408711,51072458,53940707
212432968,208463472,123847830,200522119
114169237,123557736,43630785,111535243
181115414,214603189,214779667,214519315
206481195,192212042,207497455,140516706
60671555,64184064,68505948,69421578
120945474,166404370,147024925,102512067
150560829,150588699,149483147,157513153
179590845,193586580,193586772,413558
115213552,118983495,124833153,116638749
90132729,181602769,188638670,151872885
154437379,157657238,150384187,157649626
182572450,167574992,189884331,186950747
146787444,144194198,116431516,144346451
194706656,188822768,173710167,162184316
168882228,166443058,175269965,170230432
125012136,192887785,190291277,151012774
156996378,175915040,156440222,177115624
76369191,86277087,79666493,60842554
117820716,120042740,120236262,113172947
142918573,139913107,160553297,103653450
151508124,166642256,125361994,163437918
160312990,160238806,160328962,151872175
123362778,119601039,106979249,112629266
174119507,142251390,113257216,197190526
206924976,208952171,201240658,205701430
200253605,185739750,200248864,141926948
149168353,86520609,149328531,148948637
101187173,101785577,103742063,105417439
9934667,141034306,9920456,136724663
196875952,197000243,192031844,196503332
180564571,182654388,116387674,196625170
42715847,168685825,160280679,172628055
206663394,179670223,206994342,129525041
94195595,17135308,129789973,114124212
136424468,84724380,136227194,136130831
75848523,157675866,181047739,65194470
187446839,184681498,185463391,181658473
147074656,141080224,97907892,141358408
196893531,212842430,208412573,205838145
163402666,181900522,138468775,150592195
138905268,179795458,147045170,161436664
127954419,116918289,174611045,146648484
57734204,59218726,67022520,52475767
199551872,156530097,212802630,153851198
161569557,173193852,174602329,163632094
137716541,153066171,153000171,140758732
209197440,89328056,202653746,209908602
17801616,154210922,20372223,206285745
44949400,9595635,47260332,46155496
164476542,162006869,122974304,161187535
27041022,141374833,9070114,30187890
173028991,163173235,143778052,164252891
185367994,182855481,192560516,194042589
206147081,208273824,206349995,201891088
187039879,185864525,181801872,178862192
205288165,153786151,51151186,188128810
58245831,64798006,62516933,65303276
188780458,178411532,182339535,178820206
204819198,203728637,200967303,203185056
159154067,209793522,207632588,197390489
93992710,191056489,209345765,211978861
213492524,213242016,211743078,194642565
182170840,129513116,189077450,190821273
183880525,190726123,153285106,200755749
211022436,209991799,210389907,211715062
196946418,205963493,159184785,174100841
193344488,186047481,191699322,192402356
195464459,204269067,204641014,203976074
138886553,40266019,31083657,166329246
136024152,130301087,135604723,134806226
125362501,146241376,150528436,149949587
203904758,133609344,204328266,135822251
209198318,209577129,207855662,203490174
127468847,140228485,136966864,144430640
114101214,106378677,131892457,115588701
79838302,214320109,212399933,214321243
184829087,183888420,181981335,160034277
128635165,212173628,188221447,181115188
162809034,204537906,201263045,67584835
136870511,109133062,138615651,93761625
188963527,178247313,191694573,187980360
134387137,198894922,119546953,206759720
146348701,133322099,44982790,144552058
192070932,139857067,87479300,169017180
186174071,193614671,193414417,174115950
144337338,144903364,141778479,144876817
47986655,70212184,387393,48037911
183167725,184074409,109343654,180098481
144111485,145299194,139242333,132092047
161506552,156884338,150414792,161506554
154743768,153560691,151762465,155863408
207003160,185547673,172124158,175772826
177245218,181765673,183326698,189699626
129085953,157910001,156322863,158334206
210346373,193947897,202306099,199850638
137997519,133311366,113258204,127076617
77424511,58659385,77880275,66613116
72178306,67209791,62424623,52666369
146587788,90541187,148451693,154014238
72425857,123778037,99616762,172135784
191506020,187974453,185855160,184581801
200543601,142226168,124429871,162816017
145471470,145091752,121032448,166507678
186658438,189394971,206514558,176029560
202239881,211893354,206558077,190636794
44720649,191531001,130563060,138005226
161565742,190065330,187492966,181818580
188237114,97337079,192534403,188037019
202337585,131469186,201157307,201158705
210638346,137928558,199923631,146006471
211668454,174018504,132895660,205447642
211124792,213708660,205648565,211706241
168855492,186034364,201844157,203969028
206873017,208493078,145809785,179677524
195726064,210244701,210036374,207811249
191333612,208673999,212185899,194094243
143089718,203932604,143091897,194169132
154307254,153236628,156002800,151974073
107823917,140735541,123917553,137701445
157461616,149057318,152085573,146529957
212275533,212835123,197682232,212769887
169336124,146560454,207263791,169810467
181276725,193704291,183369146,175182557
106412448,68874825,27257885,62330659
214251937,214938862,192553363,203577689
176675098,165753763,170422708,195094860
204417865,193558231,52439505,189489803
141868629,122940878,144380511,128223052
150694543,156468447,157776209,129617830
177493618,207800892,204976979,181298080
138825435,133794079,126943942,136048835
179310464,173734399,170261856,173797224
195437398,196007340,128648739,193479520
206752844,202613190,191628309,169398105
16182808,16762652,16314017,14795925
102720311,150976406,118792622,151238048
128091961,47195839,119892988,166271922
163598416,194254685,172496740,185823626
194081704,188573623,194760641,195932170
174467301,183376442,143916096,92922132
190211148,99594720,207912597,209429126
177496302,146869046,193698484,178391393
213377993,213379047,213383950,213370051
193656605,187397860,172123537,99573975
72847508,10607625,67025895,66490837
195323567,207495760,177316161,187466676
184278450,182777762,168153303,178931571
168865619,170632489,155789655,165834062
155668460,148339423,155657502,150210525
130381662,159280261,89424840,162802894
193620030,194342632,193132538,191500499
159576519,174687076,98064395,169870788
159272764,156726298,111491079,154367235
