item_1,item_2,item_3,item_4,label
156248058,157028868,203299870,157043290,45
156248058,157028868,120648842,157043290,45
156248058,157028868,148293424,25999377,45
156248058,157028868,148293424,188824681,45
156248058,157028868,148293424,78938905,45
156248058,157028868,148293424,192409451,45
169004728,82574478,65234060,171484959,46
192390058,82574478,65234060,171484959,46
181138878,82574478,65234060,171484959,46
210962988,82574478,65234060,171484959,46
127728952,82574478,65234060,171484959,46
169004728,195263957,65234060,171484959,46
169004728,183647170,65234060,171484959,46
169004728,133820913,65234060,171484959,46
169004728,117388716,65234060,171484959,46
169004728,82574478,136410003,171484959,46
169004728,82574478,183793804,171484959,46
169004728,82574478,205410172,171484959,46
169004728,82574478,193547200,171484959,46
169004728,82574478,65234060,111166186,46
169004728,82574478,65234060,197829510,46
169004728,82574478,65234060,172706076,46
169004728,82574478,65234060,180433810,46
211412517,211159880,184485577,204086724,47
192276898,211159880,184485577,204086724,47
170902912,211159880,184485577,204086724,47
145126815,211159880,184485577,204086724,47
140421528,211159880,184485577,204086724,47
211412517,12895024,184485577,204086724,47
211412517,142660652,184485577,204086724,47
211412517,120142794,184485577,204086724,47
211412517,155178814,184485577,204086724,47
211412517,211159880,7109032,204086724,47
211412517,211159880,169024039,204086724,47
211412517,211159880,4674477,204086724,47
211412517,211159880,194748170,204086724,47
211412517,211159880,184485577,185752769,47
211412517,211159880,184485577,193565445,47
211412517,211159880,184485577,103655646,47
211412517,211159880,184485577,213393045,47
80067796,84416827,75158018,73576542,48
194643891,84416827,75158018,73576542,48
209249644,84416827,75158018,73576542,48
202651203,84416827,75158018,73576542,48
86945908,84416827,75158018,73576542,48
80067796,204375846,75158018,73576542,48
80067796,204427661,75158018,73576542,48
80067796,93581362,75158018,73576542,48
80067796,175730396,75158018,73576542,48
80067796,84416827,166261285,73576542,48
80067796,84416827,169516042,73576542,48
80067796,84416827,85421295,73576542,48
80067796,84416827,100357175,73576542,48
80067796,84416827,75158018,137818184,48
80067796,84416827,75158018,132528599,48
80067796,84416827,75158018,193895816,48
80067796,84416827,75158018,200791425,48
188901866,188901197,188901497,171050077,49
149745617,188901197,188901497,171050077,49
90923236,188901197,188901497,171050077,49
195350049,188901197,188901497,171050077,49
190181471,188901197,188901497,171050077,49
188901866,211744520,188901497,171050077,49
188901866,126668982,188901497,171050077,49
188901866,159641425,188901497,171050077,49
188901866,203061409,188901497,171050077,49
188901866,188901197,191430354,171050077,49
188901866,188901197,168770827,171050077,49
188901866,188901197,117361052,171050077,49
188901866,188901197,201205936,171050077,49
188901866,188901197,188901497,30836618,49
188901866,188901197,188901497,191649158,49
188901866,188901197,188901497,171357038,49
188901866,188901197,188901497,181439145,49
119875439,86066155,119592293,97851403,50
188640065,86066155,119592293,97851403,50
127114339,86066155,119592293,97851403,50
121723466,86066155,119592293,97851403,50
165534641,86066155,119592293,97851403,50
119875439,173720787,119592293,97851403,50
119875439,163780817,119592293,97851403,50
119875439,160212310,119592293,97851403,50
119875439,20573402,119592293,97851403,50
119875439,86066155,181119965,97851403,50
119875439,86066155,80582666,97851403,50
119875439,86066155,135498247,97851403,50
119875439,86066155,138220495,97851403,50
119875439,86066155,119592293,96242129,50
119875439,86066155,119592293,121134695,50
119875439,86066155,119592293,156580870,50
119875439,86066155,119592293,132880612,50
175179793,168532357,176114818,174540804,51
177991519,168532357,176114818,174540804,51
207559448,168532357,176114818,174540804,51
192070932,168532357,176114818,174540804,51
202929920,168532357,176114818,174540804,51
175179793,63355552,176114818,174540804,51
175179793,80059645,176114818,174540804,51
175179793,205100914,176114818,174540804,51
175179793,110014594,176114818,174540804,51
175179793,168532357,135720513,174540804,51
175179793,168532357,191669626,174540804,51
175179793,168532357,76230111,174540804,51
175179793,168532357,141231178,174540804,51
175179793,168532357,176114818,191631045,51
175179793,168532357,176114818,83458142,51
175179793,168532357,176114818,76069059,51
175179793,168532357,176114818,129932796,51
208152780,210314588,209998885,211162164,52
189696580,210314588,209998885,211162164,52
179909456,210314588,209998885,211162164,52
123492526,210314588,209998885,211162164,52
178310766,210314588,209998885,211162164,52
208152780,194282674,209998885,211162164,52
208152780,154210838,209998885,211162164,52
208152780,125307367,209998885,211162164,52
208152780,182590037,209998885,211162164,52
208152780,210314588,80253123,211162164,52
208152780,210314588,21960994,211162164,52
208152780,210314588,192290649,211162164,52
208152780,210314588,158758860,211162164,52
208152780,210314588,209998885,211162161,52
208152780,210314588,209998885,111513185,52
208152780,210314588,209998885,157021907,52
208152780,210314588,209998885,12187339,52
204975400,196088802,142138982,209916964,53
146649885,196088802,142138982,209916964,53
173967743,196088802,142138982,209916964,53
185310773,196088802,142138982,209916964,53
145188941,196088802,142138982,209916964,53
204975400,100827704,142138982,209916964,53
204975400,121972614,142138982,209916964,53
204975400,150802832,142138982,209916964,53
204975400,165753763,142138982,209916964,53
204975400,196088802,150959797,209916964,53
204975400,196088802,128963375,209916964,53
204975400,196088802,116694673,209916964,53
204975400,196088802,209167069,209916964,53
204975400,196088802,142138982,77529116,53
204975400,196088802,142138982,204694109,53
204975400,196088802,142138982,167837002,53
204975400,196088802,142138982,159425991,53
99596387,67255216,105542978,77133423,54
103618155,67255216,105542978,77133423,54
145094069,67255216,105542978,77133423,54
137966471,67255216,105542978,77133423,54
199652359,67255216,105542978,77133423,54
99596387,101861601,105542978,77133423,54
99596387,168359987,105542978,77133423,54
99596387,26773712,105542978,77133423,54
99596387,207923686,105542978,77133423,54
99596387,67255216,163496331,77133423,54
99596387,67255216,138406015,77133423,54
99596387,67255216,26556445,77133423,54
99596387,67255216,109288693,77133423,54
99596387,67255216,105542978,147262049,54
99596387,67255216,105542978,30226372,54
99596387,67255216,105542978,154291698,54
99596387,67255216,105542978,95198643,54
42219137,49577341,38790394,48680804,55
187045316,49577341,38790394,48680804,55
213746773,49577341,38790394,48680804,55
180906126,49577341,38790394,48680804,55
160407494,49577341,38790394,48680804,55
42219137,185537338,38790394,48680804,55
42219137,55812990,38790394,48680804,55
42219137,179902666,38790394,48680804,55
42219137,156459354,38790394,48680804,55
42219137,49577341,38737634,48680804,55
42219137,49577341,202653746,48680804,55
42219137,49577341,120833293,48680804,55
42219137,49577341,196747203,48680804,55
42219137,49577341,38790394,194337253,55
42219137,49577341,38790394,180488878,55
42219137,49577341,38790394,42381584,55
42219137,49577341,38790394,193173165,55
167967668,167451870,202128855,195775735,56
159369191,167451870,202128855,195775735,56
160303215,167451870,202128855,195775735,56
111464957,167451870,202128855,195775735,56
167967767,167451870,202128855,195775735,56
167967668,136486001,202128855,195775735,56
167967668,117708620,202128855,195775735,56
167967668,199545767,202128855,195775735,56
167967668,187561106,202128855,195775735,56
167967668,167451870,196462045,195775735,56
167967668,167451870,196052280,195775735,56
167967668,167451870,188330180,195775735,56
167967668,167451870,124467699,195775735,56
167967668,167451870,202128855,205950466,56
167967668,167451870,202128855,202157748,56
167967668,167451870,202128855,35586303,56
167967668,167451870,202128855,104379532,56
93992710,191056489,209345765,211978861,57
181796287,191056489,209345765,211978861,57
183186425,191056489,209345765,211978861,57
200131108,191056489,209345765,211978861,57
138887487,191056489,209345765,211978861,57
93992710,159179290,209345765,211978861,57
93992710,81031114,209345765,211978861,57
93992710,185503483,209345765,211978861,57
93992710,204002088,209345765,211978861,57
93992710,191056489,169024039,211978861,57
93992710,191056489,187410384,211978861,57
93992710,191056489,87011893,211978861,57
93992710,191056489,61396349,211978861,57
93992710,191056489,209345765,182181759,57
93992710,191056489,209345765,191201023,57
93992710,191056489,209345765,211812626,57
93992710,191056489,209345765,145720509,57
175914182,154162964,181696609,181278063,58
202385458,154162964,181696609,181278063,58
209888290,154162964,181696609,181278063,58
183317976,154162964,181696609,181278063,58
179795518,154162964,181696609,181278063,58
175914182,77256797,181696609,181278063,58
175914182,125442807,181696609,181278063,58
175914182,169075796,181696609,181278063,58
175914182,97367815,181696609,181278063,58
175914182,154162964,213842955,181278063,58
175914182,154162964,175178115,181278063,58
175914182,154162964,21961020,181278063,58
175914182,154162964,161921332,181278063,58
175914182,154162964,181696609,95266718,58
175914182,154162964,181696609,192475726,58
175914182,154162964,181696609,130111176,58
175914182,154162964,181696609,121286488,58
185863201,195884163,147582750,193781982,59
194296056,195884163,147582750,193781982,59
108878194,195884163,147582750,193781982,59
179221013,195884163,147582750,193781982,59
145002196,195884163,147582750,193781982,59
185863201,179925673,147582750,193781982,59
185863201,199444353,147582750,193781982,59
185863201,188111924,147582750,193781982,59
185863201,208056385,147582750,193781982,59
185863201,195884163,172782893,193781982,59
185863201,195884163,97979148,193781982,59
185863201,195884163,75498569,193781982,59
185863201,195884163,163812174,193781982,59
185863201,195884163,147582750,133268745,59
185863201,195884163,147582750,95842953,59
185863201,195884163,147582750,202623837,59
185863201,195884163,147582750,148188734,59
200879611,190901485,185349059,196732657,60
182883012,190901485,185349059,196732657,60
213196140,190901485,185349059,196732657,60
117828249,190901485,185349059,196732657,60
153233544,190901485,185349059,196732657,60
200879611,91005816,185349059,196732657,60
200879611,157025204,185349059,196732657,60
200879611,141284983,185349059,196732657,60
200879611,207923686,185349059,196732657,60
200879611,190901485,178946054,196732657,60
200879611,190901485,141713382,196732657,60
200879611,190901485,182006076,196732657,60
200879611,190901485,68555629,196732657,60
200879611,190901485,185349059,184539113,60
200879611,190901485,185349059,185083512,60
200879611,190901485,185349059,144361604,60
200879611,190901485,185349059,143091811,60
47814328,60799193,61756906,56373179,61
188703128,60799193,61756906,56373179,61
191642971,60799193,61756906,56373179,61
145471470,60799193,61756906,56373179,61
181691509,60799193,61756906,56373179,61
47814328,157025204,61756906,56373179,61
47814328,91005816,61756906,56373179,61
47814328,161309391,61756906,56373179,61
47814328,134223483,61756906,56373179,61
47814328,60799193,133923511,56373179,61
47814328,60799193,187118809,56373179,61
47814328,60799193,97780433,56373179,61
47814328,60799193,118042093,56373179,61
47814328,60799193,61756906,141694716,61
47814328,60799193,61756906,52995964,61
47814328,60799193,61756906,161380524,61
47814328,60799193,61756906,11652756,61
207214996,208742206,205019396,203490174,62
187379322,208742206,205019396,203490174,62
191252913,208742206,205019396,203490174,62
133789577,208742206,205019396,203490174,62
157657238,208742206,205019396,203490174,62
207214996,134251046,205019396,203490174,62
207214996,206204126,205019396,203490174,62
207214996,136677816,205019396,203490174,62
207214996,157784711,205019396,203490174,62
207214996,208742206,33756318,203490174,62
207214996,208742206,74725195,203490174,62
207214996,208742206,71952466,203490174,62
207214996,208742206,206037429,203490174,62
207214996,208742206,205019396,190347473,62
207214996,208742206,205019396,195749513,62
207214996,208742206,205019396,198336932,62
207214996,208742206,205019396,176883697,62
206367601,207603571,205103414,205565891,63
109878359,207603571,205103414,205565891,63
